10.01.2018	21:00:00	6649,4321	6654,1316	6648,5979	6651,6512	0
10.01.2018	21:15:00	6651,6536	6652,4254	6646,6592	6651,9651	0
10.01.2018	21:30:00	6651,9482	6658,5710	6651,5766	6655,9784	0
10.01.2018	21:45:00	6655,9930	6663,5091	6654,4162	6660,3650	0
10.01.2018	22:00:01	6661,9818	6662,6583	6661,9818	6662,6583	0
10.01.2018	22:15:00	6662,6583	6662,6583	6662,6583	6662,6583	0
10.01.2018	22:30:00	6662,6583	6662,6583	6662,6583	6662,6583	0
10.01.2018	22:45:00	6662,6583	6662,6583	6662,6583	6662,6583	0
10.01.2018	23:00:00	6662,6583	6662,6583	6662,6583	6662,6583	0
10.01.2018	23:15:00	6662,6583	6662,6583	6662,6583	6662,6583	0
11.01.2018	15:30:15	6675,6930	6680,2117	6668,9923	6679,1912	0
11.01.2018	15:45:00	6679,1400	6679,6595	6670,2136	6678,6391	0
11.01.2018	16:00:00	6678,6599	6686,2117	6676,5710	6677,0822	0
11.01.2018	16:15:00	6676,9850	6679,2493	6671,3466	6673,0703	0
11.01.2018	16:30:00	6673,3181	6675,2167	6664,7435	6671,4393	0
11.01.2018	16:45:00	6671,4786	6677,5151	6671,4786	6676,5061	0
11.01.2018	17:00:00	6676,6451	6682,3753	6676,5726	6678,6494	0
11.01.2018	17:15:00	6678,6291	6681,1683	6676,7323	6677,1080	0
11.01.2018	17:30:00	6676,9907	6680,7242	6676,4086	6678,3461	0
11.01.2018	17:45:00	6678,3602	6683,6868	6677,9924	6683,3287	0
11.01.2018	18:00:00	6683,3210	6683,5956	6679,9259	6681,6628	0
11.01.2018	18:15:00	6681,6596	6689,7279	6680,9126	6687,8917	0
11.01.2018	18:30:00	6687,9406	6698,0678	6687,7674	6695,7573	0
11.01.2018	18:45:00	6695,7465	6700,3291	6695,6209	6699,8023	0
11.01.2018	19:00:00	6699,8662	6702,6889	6696,5008	6699,2712	0
11.01.2018	19:15:00	6699,2878	6700,1106	6697,5557	6698,1043	0
11.01.2018	19:30:00	6698,0798	6698,2248	6694,5189	6696,5269	0
11.01.2018	19:45:00	6696,5256	6697,9532	6694,8547	6695,4307	0
11.01.2018	20:00:00	6695,4367	6696,4694	6693,6111	6693,6314	0
11.01.2018	20:15:00	6693,6311	6697,4850	6693,5490	6694,8827	0
11.01.2018	20:30:00	6694,8215	6696,4531	6693,3081	6694,3028	0
11.01.2018	20:45:00	6694,3045	6695,1594	6692,0876	6694,2768	0
11.01.2018	21:00:00	6694,2768	6696,8526	6692,8796	6696,0539	0
11.01.2018	21:15:00	6696,0554	6699,8468	6695,6289	6698,5383	0
11.01.2018	21:30:00	6698,5874	6700,2634	6695,7254	6697,4600	0
11.01.2018	21:45:00	6697,4930	6707,0366	6696,5031	6706,6612	0
11.01.2018	22:00:01	6708,2635	6708,4923	6708,2635	6708,4923	0
11.01.2018	22:15:00	6708,4923	6708,4923	6708,4923	6708,4923	0
11.01.2018	22:30:00	6708,4923	6708,4923	6708,4923	6708,4923	0
11.01.2018	22:45:00	6708,4923	6708,4923	6708,4923	6708,4923	0
11.01.2018	23:00:00	6708,4923	6708,4923	6708,4923	6708,4923	0
11.01.2018	23:15:00	6708,4923	6708,4923	6708,4923	6708,4923	0
12.01.2018	15:30:15	6699,3227	6719,0609	6695,5178	6718,0201	0
12.01.2018	15:45:00	6718,6433	6718,6599	6709,1903	6718,2661	0
12.01.2018	16:00:00	6718,1862	6723,4054	6717,0619	6723,1896	0
12.01.2018	16:15:00	6723,2784	6730,5708	6723,1345	6730,5708	0
12.01.2018	16:30:00	6730,6089	6744,2765	6726,9442	6744,2247	0
12.01.2018	16:45:00	6744,1331	6748,3931	6741,6997	6744,8188	0
12.01.2018	17:00:00	6744,9847	6749,4251	6740,2647	6740,2647	0
12.01.2018	17:15:00	6740,2924	6743,4505	6738,9513	6743,0213	0
12.01.2018	17:30:00	6743,0731	6745,7567	6741,0966	6745,3889	0
12.01.2018	17:45:00	6745,3434	6747,9049	6745,1573	6746,7438	0
12.01.2018	18:00:00	6746,7881	6748,3330	6742,9841	6743,1925	0
12.01.2018	18:15:00	6743,1611	6747,4384	6743,0913	6745,0636	0
12.01.2018	18:30:00	6745,0606	6752,3820	6743,0097	6750,6772	0
12.01.2018	18:45:00	6750,6471	6756,5592	6749,2921	6756,1327	0
12.01.2018	19:00:00	6756,1246	6757,4872	6752,5759	6754,5314	0
12.01.2018	19:15:00	6754,5725	6754,7625	6750,7038	6751,4397	0
12.01.2018	19:30:00	6751,3813	6751,7371	6748,3771	6750,9357	0
12.01.2018	19:45:00	6750,9140	6754,9118	6750,8891	6754,1663	0
12.01.2018	20:00:00	6754,1535	6755,8914	6752,2303	6755,6005	0
12.01.2018	20:15:00	6755,6483	6758,9878	6754,9366	6758,9266	0
12.01.2018	20:30:00	6758,9227	6760,7100	6752,9146	6755,2025	0
12.01.2018	20:45:00	6755,2265	6755,2916	6750,8072	6753,5036	0
12.01.2018	21:00:00	6753,4146	6757,1182	6745,2192	6746,1243	0
